id,id_inf,id_res,id_content,title,year_ceremony,category,name,winner,Directed by,Based on,Starring,Distributed by,Budget,Budget (float) x Million,Box office,Box office (float) x million,IMDB,Metascore,Rotten Tomatoes
1730,462,6794,1730,Rain Man,1989,BEST PICTURE,"Mark Johnson, Producer",TRUE,Barry Levinson,,"['Dustin Hoffman', 'Tom Cruise', 'Valeria Golino']",MGM/UA Communications Co.,$25 million,25.00,$354.8 million,354.80,8.0,65,89
1731,462,6821,1731,Rain Man,1989,WRITING (Screenplay Written Directly for the Screen),"Screenplay by Ronald Bass, Barry Morrow; Story by Barry Morrow",TRUE,Barry Levinson,,"['Dustin Hoffman', 'Tom Cruise', 'Valeria Golino']",MGM/UA Communications Co.,$25 million,25.00,$354.8 million,354.80,8.0,65,89
1732,151,9344,1732,Rango,2012,ANIMATED FEATURE FILM,Gore Verbinski,TRUE,Gore Verbinski,,"['Johnny Depp', 'Isla Fisher', 'Abigail Breslin', 'Ned Beatty', 'Alfred Molina', 'Bill Nighy', 'Stephen Root', 'Harry Dean Stanton', 'Ray Winstone', 'Timothy Olyphant']",Paramount Pictures,$135 million,135.00,$245.7 million,245.70,7.2,75,88
1733,197,8866,,Ratatouille,2008,ANIMATED FEATURE FILM,Brad Bird,TRUE,Brad Bird,,"['Patton Oswalt', 'Ian Holm', 'Lou Romano', 'Janeane Garofalo', 'Brad Garrett', ""Peter O'Toole"", 'Brian Dennehy', 'Peter Sohn', 'Will Arnett']",Buena Vista Pictures Distribution,$150million,150.00,$623.7million,623.70,8.0,96,96
1734,197,8913,,Ratatouille,2008,MUSIC (Original Score),Michael Giacchino,FALSE,Brad Bird,,"['Patton Oswalt', 'Ian Holm', 'Lou Romano', 'Janeane Garofalo', 'Brad Garrett', ""Peter O'Toole"", 'Brian Dennehy', 'Peter Sohn', 'Will Arnett']",Buena Vista Pictures Distribution,$150million,150.00,$623.7million,623.70,8.0,96,96
1735,197,8937,,Ratatouille,2008,SOUND EDITING,Randy Thom and Michael Silvers,FALSE,Brad Bird,,"['Patton Oswalt', 'Ian Holm', 'Lou Romano', 'Janeane Garofalo', 'Brad Garrett', ""Peter O'Toole"", 'Brian Dennehy', 'Peter Sohn', 'Will Arnett']",Buena Vista Pictures Distribution,$150million,150.00,$623.7million,623.70,8.0,96,96
1736,197,8942,,Ratatouille,2008,SOUND MIXING,"Randy Thom, Michael Semanick and Doc Kane",FALSE,Brad Bird,,"['Patton Oswalt', 'Ian Holm', 'Lou Romano', 'Janeane Garofalo', 'Brad Garrett', ""Peter O'Toole"", 'Brian Dennehy', 'Peter Sohn', 'Will Arnett']",Buena Vista Pictures Distribution,$150million,150.00,$623.7million,623.70,8.0,96,96
1737,197,8956,,Ratatouille,2008,WRITING (Original Screenplay),"Screenplay by Brad Bird; Story by Jan Pinkava, Jim Capobianco, Brad Bird",FALSE,Brad Bird,,"['Patton Oswalt', 'Ian Holm', 'Lou Romano', 'Janeane Garofalo', 'Brad Garrett', ""Peter O'Toole"", 'Brian Dennehy', 'Peter Sohn', 'Will Arnett']",Buena Vista Pictures Distribution,$150million,150.00,$623.7million,623.70,8.0,96,96
1738,241,8506,1738,Ray,2005,ACTOR IN A LEADING ROLE,Jamie Foxx,TRUE,Taylor Hackford,,"['Jamie Foxx', 'Kerry Washington', 'Clifton Powell', 'Harry Lennix', 'Terrence Dashon Howard', 'Larenz Tate', 'Richard Schiff', 'Regina King']",Universal Pictures,$40 million,40.00,$124 million,124.00,7.7,73,79
1739,241,8538,1739,Ray,2005,COSTUME DESIGN,Sharen Davis,FALSE,Taylor Hackford,,"['Jamie Foxx', 'Kerry Washington', 'Clifton Powell', 'Harry Lennix', 'Terrence Dashon Howard', 'Larenz Tate', 'Richard Schiff', 'Regina King']",Universal Pictures,$40 million,40.00,$124 million,124.00,7.7,73,79
1740,241,8542,1740,Ray,2005,DIRECTING,Taylor Hackford,FALSE,Taylor Hackford,,"['Jamie Foxx', 'Kerry Washington', 'Clifton Powell', 'Harry Lennix', 'Terrence Dashon Howard', 'Larenz Tate', 'Richard Schiff', 'Regina King']",Universal Pictures,$40 million,40.00,$124 million,124.00,7.7,73,79
1741,241,8559,1741,Ray,2005,FILM EDITING,Paul Hirsch,FALSE,Taylor Hackford,,"['Jamie Foxx', 'Kerry Washington', 'Clifton Powell', 'Harry Lennix', 'Terrence Dashon Howard', 'Larenz Tate', 'Richard Schiff', 'Regina King']",Universal Pictures,$40 million,40.00,$124 million,124.00,7.7,73,79
1742,241,8581,1742,Ray,2005,BEST PICTURE,"Taylor Hackford, Stuart Benjamin and Howard Baldwin, Producers",FALSE,Taylor Hackford,,"['Jamie Foxx', 'Kerry Washington', 'Clifton Powell', 'Harry Lennix', 'Terrence Dashon Howard', 'Larenz Tate', 'Richard Schiff', 'Regina King']",Universal Pictures,$40 million,40.00,$124 million,124.00,7.7,73,79
1743,241,8599,1743,Ray,2005,SOUND MIXING,"Scott Millan, Greg Orloff, Bob Beemer and Steve Cantamessa",TRUE,Taylor Hackford,,"['Jamie Foxx', 'Kerry Washington', 'Clifton Powell', 'Harry Lennix', 'Terrence Dashon Howard', 'Larenz Tate', 'Richard Schiff', 'Regina King']",Universal Pictures,$40 million,40.00,$124 million,124.00,7.7,73,79
1744,561,5975,,Reds,1982,ACTOR IN A LEADING ROLE,Warren Beatty,FALSE,Warren Beatty,,"['Warren Beatty', 'Diane Keaton', 'Edward Herrmann', 'Jerzy Kosiński', 'Jack Nicholson', 'Paul Sorvino', 'Maureen Stapleton']",Paramount Pictures,$32 million,32.00,$40.4 million,40.40,7.3,76,89
1745,561,5983,,Reds,1982,ACTOR IN A SUPPORTING ROLE,Jack Nicholson,FALSE,Warren Beatty,,"['Warren Beatty', 'Diane Keaton', 'Edward Herrmann', 'Jerzy Kosiński', 'Jack Nicholson', 'Paul Sorvino', 'Maureen Stapleton']",Paramount Pictures,$32 million,32.00,$40.4 million,40.40,7.3,76,89
1746,561,5986,,Reds,1982,ACTRESS IN A LEADING ROLE,Diane Keaton,FALSE,Warren Beatty,,"['Warren Beatty', 'Diane Keaton', 'Edward Herrmann', 'Jerzy Kosiński', 'Jack Nicholson', 'Paul Sorvino', 'Maureen Stapleton']",Paramount Pictures,$32 million,32.00,$40.4 million,40.40,7.3,76,89
1747,561,5994,,Reds,1982,ACTRESS IN A SUPPORTING ROLE,Maureen Stapleton,TRUE,Warren Beatty,,"['Warren Beatty', 'Diane Keaton', 'Edward Herrmann', 'Jerzy Kosiński', 'Jack Nicholson', 'Paul Sorvino', 'Maureen Stapleton']",Paramount Pictures,$32 million,32.00,$40.4 million,40.40,7.3,76,89
1748,561,5999,,Reds,1982,ART DIRECTION,Art Direction: Richard Sylbert; Set Decoration: Michael Seirton,FALSE,Warren Beatty,,"['Warren Beatty', 'Diane Keaton', 'Edward Herrmann', 'Jerzy Kosiński', 'Jack Nicholson', 'Paul Sorvino', 'Maureen Stapleton']",Paramount Pictures,$32 million,32.00,$40.4 million,40.40,7.3,76,89
1749,561,6004,,Reds,1982,CINEMATOGRAPHY,Vittorio Storaro,TRUE,Warren Beatty,,"['Warren Beatty', 'Diane Keaton', 'Edward Herrmann', 'Jerzy Kosiński', 'Jack Nicholson', 'Paul Sorvino', 'Maureen Stapleton']",Paramount Pictures,$32 million,32.00,$40.4 million,40.40,7.3,76,89
1750,561,6009,,Reds,1982,COSTUME DESIGN,Shirley Russell,FALSE,Warren Beatty,,"['Warren Beatty', 'Diane Keaton', 'Edward Herrmann', 'Jerzy Kosiński', 'Jack Nicholson', 'Paul Sorvino', 'Maureen Stapleton']",Paramount Pictures,$32 million,32.00,$40.4 million,40.40,7.3,76,89
1751,561,6014,,Reds,1982,DIRECTING,Warren Beatty,TRUE,Warren Beatty,,"['Warren Beatty', 'Diane Keaton', 'Edward Herrmann', 'Jerzy Kosiński', 'Jack Nicholson', 'Paul Sorvino', 'Maureen Stapleton']",Paramount Pictures,$32 million,32.00,$40.4 million,40.40,7.3,76,89
1752,561,6029,,Reds,1982,FILM EDITING,"Dede Allen, Craig McKay",FALSE,Warren Beatty,,"['Warren Beatty', 'Diane Keaton', 'Edward Herrmann', 'Jerzy Kosiński', 'Jack Nicholson', 'Paul Sorvino', 'Maureen Stapleton']",Paramount Pictures,$32 million,32.00,$40.4 million,40.40,7.3,76,89
1753,561,6051,,Reds,1982,BEST PICTURE,"Warren Beatty, Producer",FALSE,Warren Beatty,,"['Warren Beatty', 'Diane Keaton', 'Edward Herrmann', 'Jerzy Kosiński', 'Jack Nicholson', 'Paul Sorvino', 'Maureen Stapleton']",Paramount Pictures,$32 million,32.00,$40.4 million,40.40,7.3,76,89
1754,561,6062,,Reds,1982,SOUND,"Dick Vorisek, Tom Fleischman, Simon Kaye",FALSE,Warren Beatty,,"['Warren Beatty', 'Diane Keaton', 'Edward Herrmann', 'Jerzy Kosiński', 'Jack Nicholson', 'Paul Sorvino', 'Maureen Stapleton']",Paramount Pictures,$32 million,32.00,$40.4 million,40.40,7.3,76,89
1755,561,6074,,Reds,1982,WRITING (Screenplay Written Directly for the Screen),"Warren Beatty, Trevor Griffiths",FALSE,Warren Beatty,,"['Warren Beatty', 'Diane Keaton', 'Edward Herrmann', 'Jerzy Kosiński', 'Jack Nicholson', 'Paul Sorvino', 'Maureen Stapleton']",Paramount Pictures,$32 million,32.00,$40.4 million,40.40,7.3,76,89
1756,366,7510,,Restoration,1996,ART DIRECTION,Eugenio Zanetti,TRUE,Michael Hoffman,"['Restoration', 'by', 'Rose Tremain']","['Robert Downey Jr.', 'Sam Neill', 'Meg Ryan', 'David Thewlis', 'Polly Walker', 'Ian McKellen', 'Hugh Grant']",Miramax Films,$19 million,19.00,$4 million,4.00,6.6,66,71
1757,366,7518,,Restoration,1996,COSTUME DESIGN,James Acheson,TRUE,Michael Hoffman,"['Restoration', 'by', 'Rose Tremain']","['Robert Downey Jr.', 'Sam Neill', 'Meg Ryan', 'David Thewlis', 'Polly Walker', 'Ian McKellen', 'Hugh Grant']",Miramax Films,$19 million,19.00,$4 million,4.00,6.6,66,71
1758,545,6211,,Return of the Jedi,1984,ART DIRECTION,"Art Direction: Norman Reynolds, Fred Hole, James Schoppe; Set Decoration: Michael Ford",FALSE,Richard Marquand,,"['Mark Hamill', 'Harrison Ford', 'Carrie Fisher', 'Billy Dee Williams', 'Anthony Daniels', 'David Prowse', 'Kenny Baker', 'Peter Mayhew', 'Frank Oz']",20th Century Fox,$32.5–42.7 million,8.00,$475.1 million,475.10,8.3,58,82
1759,545,6251,,Return of the Jedi,1984,MUSIC (Original Score),John Williams,FALSE,Richard Marquand,,"['Mark Hamill', 'Harrison Ford', 'Carrie Fisher', 'Billy Dee Williams', 'Anthony Daniels', 'David Prowse', 'Kenny Baker', 'Peter Mayhew', 'Frank Oz']",20th Century Fox,$32.5–42.7 million,32.50,$475.1 million,475.10,8.3,58,82
1760,545,6275,,Return of the Jedi,1984,SOUND,"Ben Burtt, Gary Summers, Randy Thom, Tony Dawe",FALSE,Richard Marquand,,"['Mark Hamill', 'Harrison Ford', 'Carrie Fisher', 'Billy Dee Williams', 'Anthony Daniels', 'David Prowse', 'Kenny Baker', 'Peter Mayhew', 'Frank Oz']",20th Century Fox,$32.5–42.7 million,32.50,$475.1 million,475.10,8.3,58,82
1761,545,6279,,Return of the Jedi,1984,SOUND EFFECTS EDITING,Ben Burtt,FALSE,Richard Marquand,,"['Mark Hamill', 'Harrison Ford', 'Carrie Fisher', 'Billy Dee Williams', 'Anthony Daniels', 'David Prowse', 'Kenny Baker', 'Peter Mayhew', 'Frank Oz']",20th Century Fox,$32.5–42.7 million,32.50,$475.1 million,475.10,8.3,58,82
1762,545,6291,,Return of the Jedi,1984,SPECIAL ACHIEVEMENT AWARD (Visual Effects),"Richard Edlund, Dennis Muren, Ken Ralston, Phil Tippett",TRUE,Richard Marquand,,"['Mark Hamill', 'Harrison Ford', 'Carrie Fisher', 'Billy Dee Williams', 'Anthony Daniels', 'David Prowse', 'Kenny Baker', 'Peter Mayhew', 'Frank Oz']",20th Century Fox,$32.5–42.7 million,32.50,$475.1 million,475.10,8.3,58,82
1763,271,8285,,Road to Perdition,2003,ACTOR IN A SUPPORTING ROLE,Paul Newman,FALSE,Sam Mendes,"['Max Allan Collins', 'Richard Piers Rayner']","['Tom Hanks', 'Paul Newman', 'Jude Law', 'Jennifer Jason Leigh', 'Stanley Tucci', 'Daniel Craig']","['DreamWorks Pictures', '20th Century Fox']",$80 million,80.00,$183.4 million,183.40,7.7,72,81
1764,271,8307,,Road to Perdition,2003,ART DIRECTION,Art Direction: Dennis Gassner; Set Decoration: Nancy Haigh,FALSE,Sam Mendes,"['Max Allan Collins', 'Richard Piers Rayner']","['Tom Hanks', 'Paul Newman', 'Jude Law', 'Jennifer Jason Leigh', 'Stanley Tucci', 'Daniel Craig']","['DreamWorks Pictures', '20th Century Fox']",$80 million,80.00,$183.4 million,183.40,7.7,72,81
1765,271,8312,,Road to Perdition,2003,CINEMATOGRAPHY,Conrad L. Hall,TRUE,Sam Mendes,"['Max Allan Collins', 'Richard Piers Rayner']","['Tom Hanks', 'Paul Newman', 'Jude Law', 'Jennifer Jason Leigh', 'Stanley Tucci', 'Daniel Craig']","['DreamWorks Pictures', '20th Century Fox']",$80 million,80.00,$183.4 million,183.40,7.7,72,81
1766,271,8348,,Road to Perdition,2003,MUSIC (Original Score),Thomas Newman,FALSE,Sam Mendes,"['Max Allan Collins', 'Richard Piers Rayner']","['Tom Hanks', 'Paul Newman', 'Jude Law', 'Jennifer Jason Leigh', 'Stanley Tucci', 'Daniel Craig']","['DreamWorks Pictures', '20th Century Fox']",$80 million,80.00,$183.4 million,183.40,7.7,72,81
1767,271,8372,,Road to Perdition,2003,SOUND,"Scott Millan, Bob Beemer, John Patrick Pritchett",FALSE,Sam Mendes,"['Max Allan Collins', 'Richard Piers Rayner']","['Tom Hanks', 'Paul Newman', 'Jude Law', 'Jennifer Jason Leigh', 'Stanley Tucci', 'Daniel Craig']","['DreamWorks Pictures', '20th Century Fox']",$80 million,80.00,$183.4 million,183.40,7.7,72,81
1768,271,8376,,Road to Perdition,2003,SOUND EDITING,Scott A. Hecker,FALSE,Sam Mendes,"['Max Allan Collins', 'Richard Piers Rayner']","['Tom Hanks', 'Paul Newman', 'Jude Law', 'Jennifer Jason Leigh', 'Stanley Tucci', 'Daniel Craig']","['DreamWorks Pictures', '20th Century Fox']",$80 million,80.00,$183.4 million,183.40,7.7,72,81
1769,29,8169,,Rocketman,2002,ACTOR IN A LEADING ROLE,Denzel Washington,TRUE,Dexter Fletcher,,"['Taron Egerton', 'Jamie Bell', 'Richard Madden', 'Bryce Dallas Howard']",Paramount Pictures,$40 million,40.00,$195.3 million,195.30,7.3,69,
1770,29,8172,,Rocketman,2002,ACTOR IN A SUPPORTING ROLE,Ethan Hawke,FALSE,Dexter Fletcher,,"['Taron Egerton', 'Jamie Bell', 'Richard Madden', 'Bryce Dallas Howard']",Paramount Pictures,$40 million,40.00,$195.3 million,195.30,7.3,69,
1771,29,10402,,Rocketman,2020,MUSIC (Original Song),Music by Elton John; Lyric by Bernie Taupin,TRUE,Dexter Fletcher,,"['Taron Egerton', 'Jamie Bell', 'Richard Madden', 'Bryce Dallas Howard']",Paramount Pictures,$40 million,40.00,$195.3 million,195.30,7.3,69,
1772,622,5444,1772,Rocky,1977,ACTOR IN A LEADING ROLE,Sylvester Stallone,FALSE,John G. Avildsen,,"['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers', 'Burgess Meredith']",United Artists,"['$960,000', '(equivalent to $4.37xa0million in 2020)']",0.96,"['$225 million', '(equivalent to $1.02xa0billion in 2020)']",225.00,8.1,70,93
1773,622,5446,1773,Rocky,1977,ACTOR IN A SUPPORTING ROLE,Burgess Meredith,FALSE,John G. Avildsen,,"['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers', 'Burgess Meredith']",United Artists,"['$960,000', '(equivalent to $4.37xa0million in 2020)']",0.96,"['$225 million', '(equivalent to $1.02xa0billion in 2020)']",225.00,8.1,70,93
1774,622,5449,1774,Rocky,1977,ACTOR IN A SUPPORTING ROLE,Burt Young,FALSE,John G. Avildsen,,"['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers', 'Burgess Meredith']",United Artists,"['$960,000', '(equivalent to $4.37xa0million in 2020)']",0.96,"['$225 million', '(equivalent to $1.02xa0billion in 2020)']",225.00,8.1,70,93
1775,622,5452,1775,Rocky,1977,ACTRESS IN A LEADING ROLE,Talia Shire,FALSE,John G. Avildsen,,"['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers', 'Burgess Meredith']",United Artists,"['$960,000', '(equivalent to $4.37xa0million in 2020)']",0.96,"['$225 million', '(equivalent to $1.02xa0billion in 2020)']",225.00,8.1,70,93
1776,622,5480,1776,Rocky,1977,DIRECTING,John G. Avildsen,TRUE,John G. Avildsen,,"['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers', 'Burgess Meredith']",United Artists,"['$960,000', '(equivalent to $4.37xa0million in 2020)']",0.96,"['$225 million', '(equivalent to $1.02xa0billion in 2020)']",225.00,8.1,70,93
1777,622,5495,1777,Rocky,1977,FILM EDITING,"Richard Halsey, Scott Conrad",TRUE,John G. Avildsen,,"['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers', 'Burgess Meredith']",United Artists,"['$960,000', '(equivalent to $4.37xa0million in 2020)']",0.96,"['$225 million', '(equivalent to $1.02xa0billion in 2020)']",225.00,8.1,70,93
1778,622,5516,1778,Rocky,1977,MUSIC (Original Song),Music by Bill Conti; Lyrics by Carol Connors and Ayn Robbins,FALSE,John G. Avildsen,,"['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers', 'Burgess Meredith']",United Artists,"['$960,000', '(equivalent to $4.37xa0million in 2020)']",0.96,"['$225 million', '(equivalent to $1.02xa0billion in 2020)']",225.00,8.1,70,93
1779,622,5520,1779,Rocky,1977,BEST PICTURE,"Irwin Winkler and Robert Chartoff, Producers",TRUE,John G. Avildsen,,"['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers', 'Burgess Meredith']",United Artists,"['$960,000', '(equivalent to $4.37xa0million in 2020)']",0.96,"['$225 million', '(equivalent to $1.02xa0billion in 2020)']",225.00,8.1,70,93
1780,622,5533,1780,Rocky,1977,SOUND,"Harry Warren Tetrick, William McCaughey, Lyle Burbridge, Bud Alper",FALSE,John G. Avildsen,,"['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers', 'Burgess Meredith']",United Artists,"['$960,000', '(equivalent to $4.37xa0million in 2020)']",0.96,"['$225 million', '(equivalent to $1.02xa0billion in 2020)']",225.00,8.1,70,93
1781,622,5545,1781,Rocky,1977,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),Sylvester Stallone,FALSE,John G. Avildsen,,"['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers', 'Burgess Meredith']",United Artists,"['$960,000', '(equivalent to $4.37xa0million in 2020)']",0.96,"['$225 million', '(equivalent to $1.02xa0billion in 2020)']",225.00,8.1,70,93
1782,34,7753,,Roma,1998,DIRECTING,Peter Cattaneo,FALSE,Alfonso Cuarón,,"['Yalitza Aparicio', 'Marina de Tavira']","['Espectáculos Fílmicos El Coyúl (Mexico)', 'Netflix (Worldwide)']",$15million,15.00,$5.1million,5.10,7.7,96,96
1783,34,7788,,Roma,1998,MUSIC (Original Musical or Comedy Score),Anne Dudley,TRUE,Alfonso Cuarón,,"['Yalitza Aparicio', 'Marina de Tavira']","['Espectáculos Fílmicos El Coyúl (Mexico)', 'Netflix (Worldwide)']",$15million,15.00,$5.1million,5.10,7.7,96,96
1784,34,7797,,Roma,1998,BEST PICTURE,"Uberto Pasolini, Producer",FALSE,Alfonso Cuarón,,"['Yalitza Aparicio', 'Marina de Tavira']","['Espectáculos Fílmicos El Coyúl (Mexico)', 'Netflix (Worldwide)']",$15million,15.00,$5.1million,5.10,7.7,96,96
1785,34,7830,,Roma,1998,WRITING (Screenplay Written Directly for the Screen),Simon Beaufoy,FALSE,Alfonso Cuarón,,"['Yalitza Aparicio', 'Marina de Tavira']","['Espectáculos Fílmicos El Coyúl (Mexico)', 'Netflix (Worldwide)']",$15million,15.00,$5.1million,5.10,7.7,96,96
1786,34,8147,,Roma,2001,SOUND,"Steve Maslow, Gregg Landaker, Rick Kline, Ivan Sharrock",FALSE,Alfonso Cuarón,,"['Yalitza Aparicio', 'Marina de Tavira']","['Espectáculos Fílmicos El Coyúl (Mexico)', 'Netflix (Worldwide)']",$15million,15.00,$5.1million,5.10,7.7,96,96
1787,34,8149,,Roma,2001,SOUND EDITING,Jon Johnson,TRUE,Alfonso Cuarón,,"['Yalitza Aparicio', 'Marina de Tavira']","['Espectáculos Fílmicos El Coyúl (Mexico)', 'Netflix (Worldwide)']",$15million,15.00,$5.1million,5.10,7.7,96,96
1788,34,10210,,Roma,2019,ACTRESS IN A LEADING ROLE,Yalitza Aparicio,FALSE,Alfonso Cuarón,,"['Yalitza Aparicio', 'Marina de Tavira']","['Espectáculos Fílmicos El Coyúl (Mexico)', 'Netflix (Worldwide)']",$15million,15.00,$5.1million,5.10,7.7,96,96
1789,34,10217,,Roma,2019,ACTRESS IN A SUPPORTING ROLE,Marina de Tavira,FALSE,Alfonso Cuarón,,"['Yalitza Aparicio', 'Marina de Tavira']","['Espectáculos Fílmicos El Coyúl (Mexico)', 'Netflix (Worldwide)']",$15million,15.00,$5.1million,5.10,7.7,96,96
1790,34,10229,,Roma,2019,CINEMATOGRAPHY,Alfonso Cuarón,TRUE,Alfonso Cuarón,,"['Yalitza Aparicio', 'Marina de Tavira']","['Espectáculos Fílmicos El Coyúl (Mexico)', 'Netflix (Worldwide)']",$15million,15.00,$5.1million,5.10,7.7,96,96
1791,34,10240,,Roma,2019,DIRECTING,Alfonso Cuarón,TRUE,Alfonso Cuarón,,"['Yalitza Aparicio', 'Marina de Tavira']","['Espectáculos Fílmicos El Coyúl (Mexico)', 'Netflix (Worldwide)']",$15million,15.00,$5.1million,5.10,7.7,96,96
1792,34,10260,,Roma,2019,FOREIGN LANGUAGE FILM,Mexico,TRUE,Alfonso Cuarón,,"['Yalitza Aparicio', 'Marina de Tavira']","['Espectáculos Fílmicos El Coyúl (Mexico)', 'Netflix (Worldwide)']",$15million,15.00,$5.1million,5.10,7.7,96,96
1793,34,10281,,Roma,2019,BEST PICTURE,"Gabriela Rodríguez and Alfonso Cuarón, Producers",FALSE,Alfonso Cuarón,,"['Yalitza Aparicio', 'Marina de Tavira']","['Espectáculos Fílmicos El Coyúl (Mexico)', 'Netflix (Worldwide)']",$15million,15.00,$5.1million,5.10,7.7,96,96
1794,34,10289,,Roma,2019,PRODUCTION DESIGN,Production Design: Eugenio Caballero; Set Decoration: Bárbara Enríquez,FALSE,Alfonso Cuarón,,"['Yalitza Aparicio', 'Marina de Tavira']","['Espectáculos Fílmicos El Coyúl (Mexico)', 'Netflix (Worldwide)']",$15million,15.00,$5.1million,5.10,7.7,96,96
1795,34,10304,,Roma,2019,SOUND EDITING,Sergio Díaz and Skip Lievsay,FALSE,Alfonso Cuarón,,"['Yalitza Aparicio', 'Marina de Tavira']","['Espectáculos Fílmicos El Coyúl (Mexico)', 'Netflix (Worldwide)']",$15million,15.00,$5.1million,5.10,7.7,96,96
1796,34,10308,,Roma,2019,SOUND MIXING,"Skip Lievsay, Craig Henighan and José Antonio García",FALSE,Alfonso Cuarón,,"['Yalitza Aparicio', 'Marina de Tavira']","['Espectáculos Fílmicos El Coyúl (Mexico)', 'Netflix (Worldwide)']",$15million,15.00,$5.1million,5.10,7.7,96,96
1797,34,10325,,Roma,2019,WRITING (Original Screenplay),Written by Alfonso Cuarón,FALSE,Alfonso Cuarón,,"['Yalitza Aparicio', 'Marina de Tavira']","['Espectáculos Fílmicos El Coyúl (Mexico)', 'Netflix (Worldwide)']",$15million,15.00,$5.1million,5.10,7.7,96,96
1798,84,9832,1798,Room,2016,ACTRESS IN A LEADING ROLE,Brie Larson,TRUE,Lenny Abrahamson,"['Room', 'by Emma Donoghue']","['Brie Larson', 'Jacob Tremblay', 'Joan Allen', 'Sean Bridgers', 'William H. Macy']","['Elevation Pictures (Canada)', 'StudioCanal (United Kingdom and Ireland)', 'A24 (United States)']",$13 million,13.00,$36.3 million,36.30,8.1,86,93
1799,84,9859,1799,Room,2016,DIRECTING,Lenny Abrahamson,FALSE,Lenny Abrahamson,"['Room', 'by Emma Donoghue']","['Brie Larson', 'Jacob Tremblay', 'Joan Allen', 'Sean Bridgers', 'William H. Macy']","['Elevation Pictures (Canada)', 'StudioCanal (United Kingdom and Ireland)', 'A24 (United States)']",$13 million,13.00,$36.3 million,36.30,8.1,86,93
1800,84,9900,1800,Room,2016,BEST PICTURE,"Ed Guiney, Producer",FALSE,Lenny Abrahamson,"['Room', 'by Emma Donoghue']","['Brie Larson', 'Jacob Tremblay', 'Joan Allen', 'Sean Bridgers', 'William H. Macy']","['Elevation Pictures (Canada)', 'StudioCanal (United Kingdom and Ireland)', 'A24 (United States)']",$13 million,13.00,$36.3 million,36.30,8.1,86,93
1801,84,9936,1801,Room,2016,WRITING (Adapted Screenplay),Screenplay by Emma Donoghue,FALSE,Lenny Abrahamson,"['Room', 'by Emma Donoghue']","['Brie Larson', 'Jacob Tremblay', 'Joan Allen', 'Sean Bridgers', 'William H. Macy']","['Elevation Pictures (Canada)', 'StudioCanal (United Kingdom and Ireland)', 'A24 (United States)']",$13 million,13.00,$36.3 million,36.30,8.1,86,93
1802,149,9373,,Saving Face,2012,DOCUMENTARY (Short Subject),Daniel Junge and Sharmeen Obaid-Chinoy,TRUE,"['Sharmeen Obaid-Chinoy', 'Daniel Junge']",,Dr Mohammad Jawad,HBO,,,,,7.4,65,86
1803,325,7834,,Saving Private Ryan,1999,ACTOR IN A LEADING ROLE,Tom Hanks,FALSE,Steven Spielberg,,"['Tom Hanks', 'Edward Burns', 'Matt Damon', 'Tom Sizemore']","['DreamWorks Pictures (U.S. and Canada)', 'Paramount Pictures (International)']",$70million,70.00,$482.3million,482.30,8.6,91,93
1804,325,7855,,Saving Private Ryan,1999,ART DIRECTION,Art Direction: Tom Sanders; Set Decoration: Lisa Dean Kavanaugh,FALSE,Steven Spielberg,,"['Tom Hanks', 'Edward Burns', 'Matt Damon', 'Tom Sizemore']","['DreamWorks Pictures (U.S. and Canada)', 'Paramount Pictures (International)']",$70million,70.00,$482.3million,482.30,8.6,91,93
1805,325,7860,,Saving Private Ryan,1999,CINEMATOGRAPHY,Janusz Kaminski,TRUE,Steven Spielberg,,"['Tom Hanks', 'Edward Burns', 'Matt Damon', 'Tom Sizemore']","['DreamWorks Pictures (U.S. and Canada)', 'Paramount Pictures (International)']",$70million,70.00,$482.3million,482.30,8.6,91,93
1806,325,7869,,Saving Private Ryan,1999,DIRECTING,Steven Spielberg,TRUE,Steven Spielberg,,"['Tom Hanks', 'Edward Burns', 'Matt Damon', 'Tom Sizemore']","['DreamWorks Pictures (U.S. and Canada)', 'Paramount Pictures (International)']",$70million,70.00,$482.3million,482.30,8.6,91,93
1807,325,7883,,Saving Private Ryan,1999,FILM EDITING,Michael Kahn,TRUE,Steven Spielberg,,"['Tom Hanks', 'Edward Burns', 'Matt Damon', 'Tom Sizemore']","['DreamWorks Pictures (U.S. and Canada)', 'Paramount Pictures (International)']",$70million,70.00,$482.3million,482.30,8.6,91,93
